nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,telephone,email,email_status,dirigeant,qualite,raisons,lien_pappers,lien_annuaire,lien_maps,lien_google,lien_linkedin_rech,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,categorie,nb_etablissements_ouverts,nb_etablissements,ca,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,labels,idcc,tva_intra,etat,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
CONFORT MAINTENANCE SERVICES,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,TOULOUSE,31200,31,,,,PAUL DUFFAUT (DUFFAUT),Gérant,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/383504487,https://annuaire-entreprises.data.gouv.fr/entreprise/383504487,"https://www.google.com/maps?q=43.641063152,1.4848887018",https://www.google.com/search?q=CONFORT+MAINTENANCE+SERVICES+TOULOUSE,https://www.linkedin.com/search/results/companies/?keywords=CONFORT+MAINTENANCE+SERVICES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=CONFORT+MAINTENANCE+SERVICES&ou=TOULOUSE,https://www.societe.com/cgi-bin/search?champs=383504487,,,,10-19,PME,1,4,,25614,2024,35,1991-10-01,SARL,RGE,"2420, 1597, 2609",FR62383504487,active,383504487,38350448700034,43.22B,16 RUE PAULE RAYMONDIS 31200 TOULOUSE,43.641063152,1.4848887018,,,,,non,oui,2026-08-09,sirene,TOULOUSE
CONSEILS D'ARTISANS,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,ASSE-LE-BOISNE,72130,72,,,,JOHAN THOMAS,Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/532900503,https://annuaire-entreprises.data.gouv.fr/entreprise/532900503,"https://www.google.com/maps?q=48.3235000315527,-0.004330953801309271",https://www.google.com/search?q=CONSEILS+D%27ARTISANS+ASSE-LE-BOISNE,https://www.linkedin.com/search/results/companies/?keywords=CONSEILS+D%27ARTISANS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=CONSEILS+D%27ARTISANS&ou=ASSE-LE-BOISNE,https://www.societe.com/cgi-bin/search?champs=532900503,,,,10-19,PME,1,2,,16381,2024,15,2011-06-06,SAS,RGE,,FR95532900503,active,532900503,53290050300030,43.22B,13 RUE DE L'ECHENAY 72130 ASSE-LE-BOISNE,48.3235000315527,-0.004330953801309271,,,,,non,oui,2026-08-22,sirene,ASSE-LE-BOISNE
COPAXSO,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,SOISSONS,02200,02,,,,FABRICE JEAN-CLAUDE MUTTERER,Gérant,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/429655657,https://annuaire-entreprises.data.gouv.fr/entreprise/429655657,"https://www.google.com/maps?q=49.390254254,3.3458084344",https://www.google.com/search?q=COPAXSO+SOISSONS,https://www.linkedin.com/search/results/companies/?keywords=COPAXSO,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=COPAXSO&ou=SOISSONS,https://www.societe.com/cgi-bin/search?champs=429655657,,,,10-19,PME,1,2,,67995,2024,26,2000-03-01,5458,ESS,"2609, 1597, 2420",FR40429655657,active,429655657,42965565700022,43.22B,41 RUE DE VAILLY 02200 SOISSONS,49.390254254,3.3458084344,,,,,non,oui,2026-08-01,sirene,SOISSONS
CORAN-SOLDERA,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,TERVILLE,57180,57,,,,SARL CS FINANCES,Président,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/381663905,https://annuaire-entreprises.data.gouv.fr/entreprise/381663905,"https://www.google.com/maps?q=49.3555437825853,6.13227214847036",https://www.google.com/search?q=CORAN-SOLDERA+TERVILLE,https://www.linkedin.com/search/results/companies/?keywords=CORAN-SOLDERA,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=CORAN-SOLDERA&ou=TERVILLE,https://www.societe.com/cgi-bin/search?champs=381663905,,,,10-19,PME,1,3,,,,35,1991-04-01,SAS,RGE,"1596, 2609",FR41381663905,active,381663905,38166390500028,43.22A,38 BOUCLE DU FERRONNIER 57180 TERVILLE,49.3555437825853,6.13227214847036,,,,CABINET D'EXPERTISE COMPTABLE ET D'AUDIT POURRESY - CECAP (Commissaire aux comptes titulaire); SARL CS FINANCES (Président de SAS),non,oui,2026-08-16,sirene,TERVILLE
CORBE CLIMATIQUE,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,LA GARNACHE,85710,85,,,,HLB,Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/447765314,https://annuaire-entreprises.data.gouv.fr/entreprise/447765314,"https://www.google.com/maps?q=46.889939697,-1.850382027",https://www.google.com/search?q=CORBE+CLIMATIQUE+LA+GARNACHE,https://www.linkedin.com/search/results/companies/?keywords=CORBE+CLIMATIQUE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=CORBE+CLIMATIQUE&ou=LA+GARNACHE,https://www.societe.com/cgi-bin/search?champs=447765314,,,,50-99,PME,1,3,,299565,2024,23,2003-03-04,SAS,RGE,"2420, 2609, 1597",FR87447765314,active,447765314,44776531400029,43.22B,ZA LA VOLTIERE RUE DES FORGERONS 85710 LA GARNACHE,46.889939697,-1.850382027,,,,,non,non,2026-08-27,sirene,LA GARNACHE
CORDIER 85,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,SAINT-REVEREND,85220,85,,,,KÉVIN BREDON,Directeur Général,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/949402457,https://annuaire-entreprises.data.gouv.fr/entreprise/949402457,"https://www.google.com/maps?q=46.6893359617233,-1.84622793413782",https://www.google.com/search?q=CORDIER+85+SAINT-REVEREND,https://www.linkedin.com/search/results/companies/?keywords=CORDIER+85,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=CORDIER+85&ou=SAINT-REVEREND,https://www.societe.com/cgi-bin/search?champs=949402457,,,,10-19,PME,1,3,,,,3,2023-03-01,SAS,RGE,,FR69949402457,active,949402457,94940245700046,43.22B,ZAE LA MAUBRETIERE D'EN BAS 2 24 RUE DE LA MAUBRETIERE 85220 SAINT-REVEREND,46.6893359617233,-1.84622793413782,,,,M.L.C (Président de SAS),non,non,2026-08-27,sirene,SAINT-REVEREND
CORNAIRE ET FILS,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,AUZON,43390,43,,,,JEROME CORNAIRE (CORNAIRE),Gérant,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/423579184,https://annuaire-entreprises.data.gouv.fr/entreprise/423579184,"https://www.google.com/maps?q=45.383585613,3.3629371138",https://www.google.com/search?q=CORNAIRE+ET+FILS+AUZON,https://www.linkedin.com/search/results/companies/?keywords=CORNAIRE+ET+FILS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=CORNAIRE+ET+FILS&ou=AUZON,https://www.societe.com/cgi-bin/search?champs=423579184,,,,10-19,PME,1,1,,54888,2024,27,1999-07-01,SARL,RGE,"1597, 2609",FR25423579184,active,423579184,42357918400015,43.22A,CHAPPES 6 RUE DES ECOLES 43390 AUZON,45.383585613,3.3629371138,,,,,non,oui,2026-08-13,sirene,AUZON
CORNET,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,FLEURE,86340,86,,,,PHILIPPE PIERRE JEAN RAUCH,Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/488314477,https://annuaire-entreprises.data.gouv.fr/entreprise/488314477,"https://www.google.com/maps?q=46.491618869,0.5032342144",https://www.google.com/search?q=CORNET+FLEURE,https://www.linkedin.com/search/results/companies/?keywords=CORNET,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=CORNET&ou=FLEURE,https://www.societe.com/cgi-bin/search?champs=488314477,,,,10-19,PME,1,2,,371343,2024,20,2006-03-01,SAS,RGE,"2420, 1597, 2609",FR70488314477,active,488314477,48831447700016,43.22A,ZA DU PARC D'ANTHYLLIS 86340 FLEURE,46.491618869,0.5032342144,,,,ERNST & YOUNG AUDIT (Commissaire aux comptes titulaire),non,non,2026-08-27,sirene,FLEURE
CORSE INSTALLATION,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,AJACCIO,20000,2A,,,,PATRICK BENETTI,Gérant,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/439505785,https://annuaire-entreprises.data.gouv.fr/entreprise/439505785,"https://www.google.com/maps?q=41.913174856,8.7204542327",https://www.google.com/search?q=CORSE+INSTALLATION+AJACCIO,https://www.linkedin.com/search/results/companies/?keywords=CORSE+INSTALLATION,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=CORSE+INSTALLATION&ou=AJACCIO,https://www.societe.com/cgi-bin/search?champs=439505785,,,,10-19,PME,1,2,,23487,2025,25,2001-10-10,SAS,RGE,"1597, 1596, 2609",FR53439505785,active,439505785,43950578500022,43.22B,LOT 559 PRC BERTHAULT LES CEDRES 20000 AJACCIO,41.913174856,8.7204542327,,,,GROUPE NRGIE B (Président de SAS),non,non,2026-08-30,sirene,AJACCIO
COSSENET EDDY,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,SAINT-MEMMIE,51470,51,,,,EDDY ROLAND COSSENET,Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/515075356,https://annuaire-entreprises.data.gouv.fr/entreprise/515075356,"https://www.google.com/maps?q=48.945404898,4.3987657526",https://www.google.com/search?q=COSSENET+EDDY+SAINT-MEMMIE,https://www.linkedin.com/search/results/companies/?keywords=COSSENET+EDDY,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=COSSENET+EDDY&ou=SAINT-MEMMIE,https://www.societe.com/cgi-bin/search?champs=515075356,,,,10-19,PME,1,3,,226458,2024,17,2009-09-24,SAS,RGE,"1596, 2420, 2609",FR75515075356,active,515075356,51507535600029,43.22A,13 AVENUE DU MAQUIS DES GLIERES 51470 SAINT-MEMMIE,48.945404898,4.3987657526,,,,GEOFFREY NATHAN LABARRE (Directeur Général); JOSSELIN BERNARD JOSEPH MARTINELLI (Directeur Général),non,oui,2026-08-15,sirene,SAINT-MEMMIE
COURTET PIGNOLY,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,LA TESTE-DE-BUCH,33260,33,,,,RICARDO GONCALVES LEANDRO,Gérant,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/513715235,https://annuaire-entreprises.data.gouv.fr/entreprise/513715235,"https://www.google.com/maps?q=44.605240999,-1.119896261",https://www.google.com/search?q=COURTET+PIGNOLY+LA+TESTE-DE-BUCH,https://www.linkedin.com/search/results/companies/?keywords=COURTET+PIGNOLY,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=COURTET+PIGNOLY&ou=LA+TESTE-DE-BUCH,https://www.societe.com/cgi-bin/search?champs=513715235,,,,10-19,PME,1,2,,337733,2025,17,2009-07-01,SARL,RGE,"2609, 1597",FR17513715235,active,513715235,51371523500026,43.22A,ZI LA TESTE 1403 AVENUE DU PARC DES EXPOSITIONS 33260 LA TESTE-DE-BUCH,44.605240999,-1.119896261,,,,RICARDO GONCALVES-LEANDRO (GONCALVES-LEANDRO) (Gérant); HUGUES-HENRI PIGNOLY (PIGNOLY) (Gérant),non,oui,2026-08-10,sirene,LA TESTE-DE-BUCH
CREPIS FACADE CONSTRUCTION,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'isolation,RUELLE-SUR-TOUVRE,16600,16,,,,ANTOINE NAVARRO (NAVARRO),Directeur Général,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/342526019,https://annuaire-entreprises.data.gouv.fr/entreprise/342526019,"https://www.google.com/maps?q=45.677627959,0.1958100123",https://www.google.com/search?q=CREPIS+FACADE+CONSTRUCTION+RUELLE-SUR-TOUVRE,https://www.linkedin.com/search/results/companies/?keywords=CREPIS+FACADE+CONSTRUCTION,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=CREPIS+FACADE+CONSTRUCTION&ou=RUELLE-SUR-TOUVRE,https://www.societe.com/cgi-bin/search?champs=342526019,,,,20-49,PME,1,3,,312423,2024,39,1987-10-01,SAS,RGE,"0804, 1597, 2609",FR33342526019,active,342526019,34252601900027,43.29A,PARC DE LA ROCADE ROUTE DE GOND PONTOUVRE 16600 RUELLE-SUR-TOUVRE,45.677627959,0.1958100123,,,,SOPHIE NAVARRO (NAVARRO) (Directeur Général); AS.ETA FINANCE (Président de SAS),non,oui,2026-08-06,sirene,RUELLE-SUR-TOUVRE
CRFM,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'isolation,BRUGES,33520,33,,,,CRH,Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/809445950,https://annuaire-entreprises.data.gouv.fr/entreprise/809445950,"https://www.google.com/maps?q=44.88915429,-0.605922709",https://www.google.com/search?q=CRFM+BRUGES,https://www.linkedin.com/search/results/companies/?keywords=CRFM,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=CRFM&ou=BRUGES,https://www.societe.com/cgi-bin/search?champs=809445950,,,,10-19,PME,1,5,,2589,2024,11,2015-01-26,SAS,RGE,"1597, 2420, 2609",FR92809445950,active,809445950,80944595000052,43.29A,14 RUE DE L'HERMITE 33520 BRUGES,44.88915429,-0.605922709,,,,FM HOLDING (Directeur Général),non,oui,2026-08-09,sirene,BRUGES
CRYOFLUIDE 2,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'equipements thermiques et de climatisation,BRECE,35530,35,,,,CRYOFLUIDE,Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/913344529,https://annuaire-entreprises.data.gouv.fr/entreprise/913344529,"https://www.google.com/maps?q=48.1093908822817,-1.50694273455922",https://www.google.com/search?q=CRYOFLUIDE+2+BRECE,https://www.linkedin.com/search/results/companies/?keywords=CRYOFLUIDE+2,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=CRYOFLUIDE+2&ou=BRECE,https://www.societe.com/cgi-bin/search?champs=913344529,,,,10-19,PME,1,1,,181727,2024,4,2022-06-30,SAS,RGE,1412,FR06913344529,active,913344529,91334452900015,43.22B,ZA LA TURBANIERE LA TURBANIERE 35530 BRECE,48.1093908822817,-1.50694273455922,,,,FINANCIERE IRWIN (Directeur Général),non,oui,2026-08-11,sirene,BRECE
CTA,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'isolation,CADAUJAC,33140,33,,,,MAXIME TOROLLO (TOROLLO),Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/848137196,https://annuaire-entreprises.data.gouv.fr/entreprise/848137196,"https://www.google.com/maps?q=44.735419938,-0.533869771",https://www.google.com/search?q=CTA+CADAUJAC,https://www.linkedin.com/search/results/companies/?keywords=CTA,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=CTA&ou=CADAUJAC,https://www.societe.com/cgi-bin/search?champs=848137196,,,,10-19,PME,1,1,,185183,2024,7,2019-02-07,SAS,RGE,"1596, 2609, 2420",FR41848137196,active,848137196,84813719600012,43.29A,370 RUE DU COURDOUNEY 33140 CADAUJAC,44.735419938,-0.533869771,,,,SARL VALORIA PATRIMOINE (Directeur Général),non,oui,2026-08-10,sirene,CADAUJAC
DAGNICOURT ETS,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,GASNY,27620,27,,,,STEPHANE FERRAND (FERRAND),Gérant,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/442982724,https://annuaire-entreprises.data.gouv.fr/entreprise/442982724,"https://www.google.com/maps?q=49.092885528,1.6118104036",https://www.google.com/search?q=DAGNICOURT+ETS+GASNY,https://www.linkedin.com/search/results/companies/?keywords=DAGNICOURT+ETS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=DAGNICOURT+ETS&ou=GASNY,https://www.societe.com/cgi-bin/search?champs=442982724,,,,10-19,PME,1,2,,22336,2024,24,2002-07-01,SARL,RGE,"1596, 2609",FR72442982724,active,442982724,44298272400027,43.22A,11 RUE WILLIAM DIAN 27620 GASNY,49.092885528,1.6118104036,,,,STEPHANE JOSEPH NORBERT FERRAND (Gérant); SOPHIE FERRAND (LERICHE) (Gérant),non,oui,2026-08-08,sirene,GASNY
DANIEL REMENANT,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,SAINT-DIZIER,52100,52,,,,DANIEL REMENANT,,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/494021876,https://annuaire-entreprises.data.gouv.fr/entreprise/494021876,"https://www.google.com/maps?q=48.625306133,4.9799883857",https://www.google.com/search?q=DANIEL+REMENANT+SAINT-DIZIER,https://www.linkedin.com/search/results/companies/?keywords=DANIEL+REMENANT,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=DANIEL+REMENANT&ou=SAINT-DIZIER,https://www.societe.com/cgi-bin/search?champs=494021876,,,,10-19,PME,1,1,,,,19,2007-02-01,Entrepreneur individuel,RGE,,FR21494021876,active,494021876,49402187600011,43.22A,5 RUE FRANZ LISZT 52100 SAINT-DIZIER,48.625306133,4.9799883857,,,,,non,oui,2026-08-15,sirene,SAINT-DIZIER
DANIEL ROBERT,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,IGNY,91430,91,,,,MICHEL JEAN LOUIS PORTA,Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/410967947,https://annuaire-entreprises.data.gouv.fr/entreprise/410967947,"https://www.google.com/maps?q=48.729040901,2.236842302",https://www.google.com/search?q=DANIEL+ROBERT+IGNY,https://www.linkedin.com/search/results/companies/?keywords=DANIEL+ROBERT,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=DANIEL+ROBERT&ou=IGNY,https://www.societe.com/cgi-bin/search?champs=410967947,,,,20-49,PME,1,2,,298134,2024,30,1996-12-16,SAS,RGE,"2420, 9999, 1597",FR00410967947,active,410967947,41096794700020,43.22A,20 RUE AMPERE 91430 IGNY,48.729040901,2.236842302,,,,,non,non,2026-08-27,sirene,IGNY
DAO-THOLOZAN ENTREPRENEURS,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,COURBEVOIE,92400,92,,,,ANTOINE JEAN-PHILIPPE DAO,Directeur Général,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/379790579,https://annuaire-entreprises.data.gouv.fr/entreprise/379790579,"https://www.google.com/maps?q=48.90356771,2.2558847043",https://www.google.com/search?q=DAO-THOLOZAN+ENTREPRENEURS+COURBEVOIE,https://www.linkedin.com/search/results/companies/?keywords=DAO-THOLOZAN+ENTREPRENEURS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=DAO-THOLOZAN+ENTREPRENEURS&ou=COURBEVOIE,https://www.societe.com/cgi-bin/search?champs=379790579,,,,10-19,PME,1,2,,1139346,2024,36,1990-10-30,SAS,RGE,"2609, 1596, 1843, 1597",FR49379790579,active,379790579,37979057900021,43.22A,97 B RUE DE COLOMBES 92400 COURBEVOIE,48.90356771,2.2558847043,,,,DAO JACQUES (Président de SAS); DBF AUDIT (Commissaire aux comptes titulaire),non,non,2026-08-28,sirene,COURBEVOIE
DEBEAUPTE ET FILS,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,LIMOGES,87100,87,,,,CLEMENT SUDROT,Gérant,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/525030714,https://annuaire-entreprises.data.gouv.fr/entreprise/525030714,"https://www.google.com/maps?q=45.8362784807412,1.21987883466586",https://www.google.com/search?q=DEBEAUPTE+ET+FILS+LIMOGES,https://www.linkedin.com/search/results/companies/?keywords=DEBEAUPTE+ET+FILS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=DEBEAUPTE+ET+FILS&ou=LIMOGES,https://www.societe.com/cgi-bin/search?champs=525030714,,,,10-19,PME,1,2,,,,16,2010-09-20,SARL,RGE,"1596, 2609",FR43525030714,active,525030714,52503071400022,43.22A,14 AVENUE DE LANDOUGE 87100 LIMOGES,45.8362784807412,1.21987883466586,,,,,non,non,2026-08-27,sirene,LIMOGES
DEJARDIN BRUNO,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,BAYONVILLERS,80170,80,,,,BRUNO JOSEPH DEJARDIN (DEJARDIN),Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/819176108,https://annuaire-entreprises.data.gouv.fr/entreprise/819176108,"https://www.google.com/maps?q=49.8614954,2.6275726829",https://www.google.com/search?q=DEJARDIN+BRUNO+BAYONVILLERS,https://www.linkedin.com/search/results/companies/?keywords=DEJARDIN+BRUNO,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=DEJARDIN+BRUNO&ou=BAYONVILLERS,https://www.societe.com/cgi-bin/search?champs=819176108,,,,10-19,PME,1,1,,122032,2024,10,2016-03-11,SAS,RGE,"9999, 2609, 1596",FR65819176108,active,819176108,81917610800010,43.22A,1 RUE DE LA PLACE 80170 BAYONVILLERS,49.8614954,2.6275726829,,,,AURORE DOUAY (DOUAY) (Directeur Général); AURORE JOSETTE JEANNE DOUAY (Directeur Général),non,non,2026-08-26,sirene,BAYONVILLERS
DELTA RENOVE,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,BONDY,93140,93,,,,HAVIN ASLAN (ASLAN),Gérant,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/800389645,https://annuaire-entreprises.data.gouv.fr/entreprise/800389645,"https://www.google.com/maps?q=48.9009702580303,2.47682550979205",https://www.google.com/search?q=DELTA+RENOVE+BONDY,https://www.linkedin.com/search/results/companies/?keywords=DELTA+RENOVE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=DELTA+RENOVE&ou=BONDY,https://www.societe.com/cgi-bin/search?champs=800389645,,,,10-19,PME,1,1,,21935,2024,12,2014-01-28,SARL,RGE,"9999, 2420, 1597",FR04800389645,active,800389645,80038964500014,43.22A,33 RUE JEAN JAURES 93140 BONDY,48.9009702580303,2.47682550979205,,,,IBRAHIM GULDUR (Gérant),non,non,2026-08-29,sirene,BONDY
DENIS ROUSIER,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,LHOMME,72340,72,,,,DENIS ROUSIER (ROUSIER),Gérant,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/511133597,https://annuaire-entreprises.data.gouv.fr/entreprise/511133597,"https://www.google.com/maps?q=47.7424034493601,0.567591381233417",https://www.google.com/search?q=DENIS+ROUSIER+LHOMME,https://www.linkedin.com/search/results/companies/?keywords=DENIS+ROUSIER,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=DENIS+ROUSIER&ou=LHOMME,https://www.societe.com/cgi-bin/search?champs=511133597,,,,10-19,PME,1,2,,62105,2024,17,2009-03-16,SARL,RGE,"1596, 2609",FR68511133597,active,511133597,51113359700027,43.22A,9 LA CROIX PERCEE 72340 LHOMME,47.7424034493601,0.567591381233417,,,,MANON ROUSIER (Gérant),non,oui,2026-08-22,sirene,LHOMME
DERUME ET FILS,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,ABBEVILLE,80100,80,,,,AURELIEN RAYMOND PAUL DERUME (DERUME),Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/893680413,https://annuaire-entreprises.data.gouv.fr/entreprise/893680413,"https://www.google.com/maps?q=50.102493983,1.8616709472",https://www.google.com/search?q=DERUME+ET+FILS+ABBEVILLE,https://www.linkedin.com/search/results/companies/?keywords=DERUME+ET+FILS,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=DERUME+ET+FILS&ou=ABBEVILLE,https://www.societe.com/cgi-bin/search?champs=893680413,,,,10-19,PME,1,1,,60372,2024,5,2021-02-03,SAS,RGE,"2609, 1596",FR51893680413,active,893680413,89368041300018,43.22A,22 RUE MACQUERON 80100 ABBEVILLE,50.102493983,1.8616709472,,,,,non,non,2026-08-26,sirene,ABBEVILLE
DESRIAC SOCIETE,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,CAULNES,22350,22,,,,DONNIO,Directeur Général,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/027250174,https://annuaire-entreprises.data.gouv.fr/entreprise/027250174,"https://www.google.com/maps?q=48.2903212,-2.153471245",https://www.google.com/search?q=DESRIAC+SOCIETE+CAULNES,https://www.linkedin.com/search/results/companies/?keywords=DESRIAC+SOCIETE,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=DESRIAC+SOCIETE&ou=CAULNES,https://www.societe.com/cgi-bin/search?champs=027250174,,,,10-19,PME,1,2,,206027,2024,60,1966-01-01,SAS,RGE,"2609, 1597",FR01027250174,active,027250174,02725017400029,43.22A,RUE DU 19 MARS 1962 22350 CAULNES,48.2903212,-2.153471245,,,,DOSTELMA (Président de SAS),non,oui,2026-08-07,sirene,CAULNES
DESRUES - GUINARD ET ASSOCIES,C,30,a contacter,,,,,,,,,,,,cvc,Travaux d'installation d'eau et de gaz en tous locaux,SAINT-MALO,35400,35,,,,GUINARD BENJAMIN,Président de SAS,effectif+10|categorie+5|anciennete+5|dirigeant+5|labels+5,https://www.pappers.fr/entreprise/423343912,https://annuaire-entreprises.data.gouv.fr/entreprise/423343912,"https://www.google.com/maps?q=48.621532976,-1.979905011",https://www.google.com/search?q=DESRUES+-+GUINARD+ET+ASSOCIES+SAINT-MALO,https://www.linkedin.com/search/results/companies/?keywords=DESRUES+-+GUINARD+ET+ASSOCIES,https://www.pagesjaunes.fr/annuaire/chercherlespros?quoiqui=DESRUES+-+GUINARD+ET+ASSOCIES&ou=SAINT-MALO,https://www.societe.com/cgi-bin/search?champs=423343912,,,,10-19,PME,1,4,,228659,2025,27,1999-05-17,SAS,RGE,"2609, 1597",FR78423343912,active,423343912,42334391200048,43.22A,12 RUE DU DOCTEUR JEAN THIBOUMERY 35400 SAINT-MALO,48.621532976,-1.979905011,,,,BOTTARD ANTHONY (Directeur Général),non,oui,2026-08-11,sirene,SAINT-MALO
